prediction_id,batch_id,game_id,occurrence_key,season,official_date_at_prediction,away_team_id,home_team_id,scheduled_start_utc_at_prediction,information_cutoff_utc,issued_at_utc,feature_as_of_date,away_max_source_date,home_max_source_date,away_games_before,away_win_pct_before,away_runs_scored_per_game_before,away_runs_allowed_per_game_before,home_games_before,home_win_pct_before,home_runs_scored_per_game_before,home_runs_allowed_per_game_before,p_home_win,p_away_win,model_version,artifact_sha256,protocol_sha256,code_commit
7cf06b7e10bfe16396f29605f424742e8e6982ca62478a595666582ba5de6808,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824225,e0b08c331683813cefa5a3f0ee92a0747db5ef7e2116aa8c197e66bcb3da36a0,2026,2026-09-13,115,116,2026-09-13T16:10:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,147,0.374150,4.680272,5.755102,147,0.462585,4.401361,4.000000,0.61664203313475008,0.38335796686524992,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
8920910331f3ca83b43fc490a3696ed18f367571c20d8095f916087481c49a34,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,822682,e26d2385a1f11c5f319b6ec2b4326336ed145f98e0109772c9ab0d4a267932be,2026,2026-09-13,108,120,2026-09-13T17:35:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,147,0.380952,4.040816,4.544218,149,0.456376,5.100671,5.093960,0.54848088617921364,0.45151911382078636,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
3d76012258583c5670c169e2f4d9fc825b55cdd8566c670670246f1c43140348,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823495,3bcf9c2a535c5e64915ec3de1852ffbbbb76823d01434b64b21b64ead4afd583,2026,2026-09-13,121,147,2026-09-13T17:35:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,147,0.462585,4.292517,4.578231,147,0.578231,4.578231,3.673469,0.59060861267545961,0.40939138732454039,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
2488473c2fd5bbe04b6a981b4ef1af63198d6fe133f14b3d236edb6de7885e88,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,824869,df6b05cfe866bdf49d30d167830cbafeab7d2e84765355c671b5e77d02d3b612,2026,2026-09-13,143,144,2026-09-13T17:35:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,148,0.554054,4.486486,4.243243,148,0.587838,4.574324,3.824324,0.54350589059672239,0.45649410940327761,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
465c6e3cc4ec4e54ebcd5d229bbe8c92d32a9f5792a2b05d62b3639d667328ce,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,822764,a2ffea2eb31924d800e42bd8a3f96eae1143950975bba888c24a7fa27cf90987,2026,2026-09-13,110,141,2026-09-13T17:37:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,148,0.486486,4.513514,4.675676,148,0.493243,4.006757,4.290541,0.53221385549867573,0.46778614450132427,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
0a1d7f1eb5699a8c8e9f79a1cff5638128ee73f85b04cfb1c295aa2148cbb117,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,822928,9545779c09effd7306d3065a14c0aad2757aae7cb885ea581bd03a5f3d113352,2026,2026-09-13,117,139,2026-09-13T17:40:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,148,0.506757,4.479730,4.763514,147,0.598639,4.523810,4.129252,0.55756583845716889,0.44243416154283111,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
5c192db6c691395839476c70436462e0d339ac6719d642c3e3d70afcc20c3e1d,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823815,9d3859158768cd90d4a1e48802ed5a5d20736cb4d6ace139983712353ae5d203,2026,2026-09-13,119,146,2026-09-13T17:40:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,147,0.612245,4.993197,3.816327,148,0.486486,4.432432,4.412162,0.47082779759328514,0.52917220240671492,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
e18c065b2bbf25c6876440370ddef4df9482193827630dd948561b9f49567a27,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823658,6c70c9dd7c05548032ec5a5d5e62c5f4a65493c03cc3fbc66c9c456d1e473a4f,2026,2026-09-13,114,142,2026-09-13T18:10:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,148,0.506757,4.074324,4.162162,147,0.469388,4.605442,4.986395,0.4960229486810902,0.5039770513189098,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
1afca9586dc64ef06e738cd709fc5856c3efa3c280f2f2d20d87d120a4ac7278,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823734,9718c75b9c8b87666368a252e55f9145bf1cbe378d7d6c91c66a452cc9f17d9d,2026,2026-09-13,113,158,2026-09-13T18:10:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,147,0.469388,4.156463,5.122449,148,0.621622,5.148649,3.851351,0.60316440359445567,0.39683559640554433,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
282aea2beec357f8d9e2145a17b23f7e87248e4d9f0fb8092b933f4f7329bb77,b1316f634fa25ecaf7a881bfe96393b7842a8a7eb9782f30ef77768b09656b9b,823008,c00096dfc4e89b1b581d1358f3eca689e31503a281cee506d74bdf747f559550,2026,2026-09-13,145,138,2026-09-13T18:15:00Z,2026-09-13T14:00:26Z,2026-09-13T14:00:29Z,2026-09-12,2026-09-11,2026-09-11,147,0.510204,4.680272,4.442177,148,0.493243,4.560811,4.614865,0.5141315096032576,0.4858684903967424,logistic_team_form_v1_platt,e0d4d2421ba076072c7ef8b3bc97dd9a341e26c62828a0ad9ba43f30da15ff55,4dcae9e85bb9ed5b3f4a9f961491d87256965c42e97d11e70f31f02f52cc49c9,c396463dfcd2d7e4e6a8d5b5af48f4af15288150
